epoch,raw_data_sleepMat,PulseOximeter_results
1473817484368,10745,103
1473817484388,10791,103
1473817484408,10799,103
1473817484428,10790,103
1473817484448,10779,103
1473817484468,10756,103
1473817484488,10778,103
1473817484508,10859,103
1473817484528,10888,103
1473817484548,10873,103
1473817484568,10836,103
1473817484588,10784,103
1473817484608,10745,103
1473817484628,10702,103
1473817484648,10663,103
1473817484668,10644,103
1473817484688,10617,103
1473817484708,10605,103
1473817484728,10588,103
1473817484748,10586,103
1473817484768,10593,103
1473817484788,10579,103
1473817484808,10564,103
1473817484828,10552,103
1473817484848,10538,103
1473817484868,10533,103
1473817484888,10537,103
1473817484908,10559,103
1473817484928,10567,103
1473817484948,10563,103
1473817484968,10554,103
1473817484988,10518,103
1473817485008,10488,105
1473817485028,10474,105
1473817485048,10470,105
1473817485068,10508,105
1473817485088,10522,105
1473817485108,10504,105
1473817485128,10467,105
1473817485148,10397,105
1473817485168,10347,105
1473817485188,10312,105
1473817485208,10282,105
1473817485228,10259,105
1473817485248,10240,105
1473817485268,10225,105
1473817485288,10216,105
1473817485308,10205,105
1473817485328,10201,105
1473817485348,10188,105
1473817485368,10188,105
1473817485388,10163,105
1473817485408,10129,105
1473817485428,10117,105
1473817485448,10126,105
1473817485468,10151,105
1473817485488,10169,105
1473817485508,10163,105
1473817485528,10146,105
1473817485548,10123,105
1473817485568,10089,105
1473817485588,10081,105
1473817485608,10078,105
1473817485628,10109,105
1473817485648,10122,105
1473817485668,10121,105
1473817485688,10111,105
1473817485708,10040,105
1473817485728,9982,105
1473817485748,9947,105
1473817485768,9915,105
1473817485788,9900,105
1473817485808,9876,105
1473817485828,9824,105
1473817485848,9800,105
1473817485868,9808,105
1473817485888,9851,105
1473817485908,9837,105
1473817485928,9832,105
1473817485948,9816,105
1473817485968,9791,105
1473817485988,9800,105
1473817486008,9815,106
1473817486028,9834,106
1473817486048,9848,106
1473817486068,9858,106
1473817486088,9870,106
1473817486108,9862,106
1473817486128,9830,106
1473817486148,9821,106
1473817486168,9823,106
1473817486188,9857,106
1473817486208,9898,106
1473817486228,9907,106
1473817486248,9900,106
1473817486268,9873,106
1473817486288,9845,106
1473817486308,9811,106
1473817486328,9783,106
1473817486348,9753,106
1473817486368,9731,106
1473817486388,9715,106
1473817486408,9709,106
1473817486428,9709,106
1473817486448,9694,106
1473817486468,9691,106
1473817486488,9722,106
1473817486508,9736,106
1473817486528,9716,106
1473817486548,9712,106
1473817486568,9736,106
1473817486588,9766,106
1473817486608,9797,106
1473817486628,9804,106
1473817486648,9810,106
1473817486668,9806,106
1473817486688,9790,106
1473817486708,9774,106
1473817486728,9770,106
1473817486748,9798,106
1473817486768,9832,106
1473817486788,9870,106
1473817486808,9886,106
1473817486828,9869,106
1473817486848,9842,106
1473817486868,9810,106
1473817486888,9784,106
1473817486908,9779,106
1473817486928,9765,106
1473817486948,9762,106
1473817486968,9757,106
1473817486988,9784,106
1473817487008,9802,108
1473817487028,9826,108
1473817487048,9836,108
1473817487068,9846,108
1473817487088,9843,108
1473817487108,9818,108
1473817487128,9859,108
1473817487148,9940,108
1473817487168,9939,108
1473817487188,9946,108
1473817487208,9960,108
1473817487228,10021,108
1473817487248,10031,108
1473817487268,10028,108
1473817487288,10035,108
1473817487308,10077,108
1473817487328,10117,108
1473817487348,10176,108
1473817487368,10195,108
1473817487388,10166,108
1473817487408,10137,108
1473817487428,10112,108
1473817487448,10081,108
1473817487468,10032,108
1473817487488,9988,108
1473817487508,9965,108
1473817487528,9977,108
1473817487548,9964,108
1473817487568,9940,108
1473817487588,9929,108
1473817487608,9902,108
1473817487628,9898,108
1473817487648,9869,108
1473817487668,9865,108
1473817487688,9866,108
1473817487708,9881,108
1473817487728,9912,108
1473817487748,9939,108
1473817487768,9966,108
1473817487788,10005,108
1473817487808,10025,108
1473817487828,10019,108
1473817487848,10016,108
1473817487868,10053,108
1473817487888,10111,108
1473817487908,10183,108
1473817487928,10213,108
1473817487948,10181,108
1473817487968,10154,108
1473817487988,10146,108
1473817488008,10129,109
1473817488028,10106,109
1473817488048,10103,109
1473817488068,10099,109
1473817488088,10106,109
1473817488108,10107,109
1473817488128,10114,109
1473817488148,10136,109
1473817488168,10155,109
1473817488188,10162,109
1473817488208,10137,109
1473817488228,10128,109
1473817488248,10127,109
1473817488268,10164,109
1473817488288,10207,109
1473817488308,10240,109
1473817488328,10254,109
1473817488348,10266,109
1473817488368,10251,109
1473817488388,10238,109
1473817488408,10225,109
1473817488428,10234,109
1473817488448,10271,109
1473817488468,10315,109
1473817488488,10302,109
1473817488508,10215,109
1473817488528,10181,109
1473817488548,10190,109
1473817488568,10152,109
1473817488588,10106,109
1473817488608,10028,109
1473817488628,9978,109
1473817488648,9961,109
1473817488668,9948,109
1473817488688,9922,109
1473817488708,9870,109
1473817488728,9845,109
1473817488748,9839,109
1473817488768,9830,109
1473817488788,9826,109
1473817488808,9828,109
1473817488828,9852,109
1473817488848,9890,109
1473817488868,9912,109
1473817488888,9920,109
1473817488908,9912,109
1473817488928,9888,109
1473817488948,9902,109
1473817488968,9917,109
1473817488988,9912,109
1473817489008,9914,108
1473817489028,9937,108
1473817489048,9930,108
1473817489068,9922,108
1473817489088,9893,108
1473817489108,9879,108
1473817489128,9907,108
1473817489148,9882,108
1473817489168,9867,108
1473817489188,9884,108
1473817489208,9908,108
1473817489228,9930,108
1473817489248,9955,108
1473817489268,10022,108
1473817489288,10084,108
1473817489308,10113,108
1473817489328,10140,108
1473817489348,10178,108
1473817489368,10232,108
1473817489388,10297,108
1473817489408,10344,108
1473817489428,10356,108
1473817489448,10402,108
1473817489468,10484,108
1473817489488,10497,108
1473817489508,10488,108
1473817489528,10532,108
1473817489548,10568,108
1473817489568,10658,108
1473817489588,10714,108
1473817489608,10700,108
1473817489628,10672,108
1473817489648,10603,108
1473817489668,10568,108
1473817489688,10572,108
1473817489708,10559,108
1473817489728,10544,108
1473817489748,10538,108
1473817489768,10534,108
1473817489788,10537,108
1473817489808,10538,108
1473817489828,10558,108
1473817489848,10585,108
1473817489868,10592,108
1473817489888,10594,108
1473817489908,10582,108
1473817489928,10569,108
1473817489948,10584,108
1473817489968,10608,108
1473817489988,10644,108
1473817490008,10633,108
1473817490028,10612,108
1473817490048,10582,108
1473817490068,10564,108
1473817490088,10585,108
1473817490108,10622,108
1473817490128,10638,108
1473817490148,10616,108
1473817490168,10590,108
1473817490188,10554,108
1473817490208,10497,108
1473817490228,10465,108
1473817490248,10432,108
1473817490268,10397,108
1473817490288,10377,108
1473817490308,10348,108
1473817490328,10327,108
1473817490348,10324,108
1473817490368,10320,108
1473817490388,10326,108
1473817490408,10318,108
1473817490428,10286,108
1473817490448,10244,108
1473817490468,10233,108
1473817490488,10270,108
1473817490508,10288,108
1473817490528,10301,108
1473817490548,10293,108
1473817490568,10263,108
1473817490588,10228,108
1473817490608,10206,108
1473817490628,10218,108
1473817490648,10250,108
1473817490668,10251,108
1473817490688,10229,108
1473817490708,10217,108
1473817490728,10172,108
1473817490748,10110,108
1473817490768,10036,108
1473817490788,9979,108
1473817490808,9997,108
1473817490828,9968,108
1473817490848,9955,108
1473817490868,9928,108
1473817490888,9896,108
1473817490908,9943,108
1473817490928,9959,108
1473817490948,9949,108
1473817490968,9926,108
1473817490988,9903,108
1473817491008,9916,107
1473817491028,9935,107
1473817491048,9963,107
1473817491068,9969,107
1473817491088,9962,107
1473817491108,9947,107
1473817491128,9908,107
1473817491148,9895,107
1473817491168,9898,107
1473817491188,9917,107
1473817491208,9958,107
1473817491228,9987,107
1473817491248,9995,107
1473817491268,9956,107
1473817491288,9899,107
1473817491308,9870,107
1473817491328,9850,107
1473817491348,9824,107
1473817491368,9818,107
1473817491388,9803,107
1473817491408,9800,107
1473817491428,9816,107
1473817491448,9835,107
1473817491468,9846,107
1473817491488,9848,107
1473817491508,9857,107
1473817491528,9861,107
1473817491548,9885,107
1473817491568,9923,107
1473817491588,9942,107
1473817491608,9978,107
1473817491628,10005,107
1473817491648,10018,107
1473817491668,10020,107
1473817491688,10010,107
1473817491708,10029,107
1473817491728,10100,107
1473817491748,10156,107
1473817491768,10187,107
1473817491788,10174,107
1473817491808,10132,107
1473817491828,10107,107
1473817491848,10082,107
1473817491868,10072,107
1473817491888,10051,107
1473817491908,10042,107
1473817491928,10048,107
1473817491948,10079,107
1473817491968,10086,107
1473817491988,10109,107
1473817492008,10134,107
1473817492028,10170,107
1473817492048,10184,107
1473817492068,10187,107
1473817492088,10210,107
1473817492108,10257,107
1473817492128,10320,107
1473817492148,10357,107
1473817492168,10369,107
1473817492188,10399,107
1473817492208,10407,107
1473817492228,10434,107
1473817492248,10442,107
1473817492268,10463,107
1473817492288,10517,107
1473817492308,10576,107
1473817492328,10588,107
1473817492348,10564,107
1473817492368,10544,107
1473817492388,10526,107
1473817492408,10502,107
1473817492428,10473,107
1473817492448,10473,107
1473817492468,10477,107
1473817492488,10467,107
1473817492508,10474,107
1473817492528,10469,107
1473817492548,10508,107
1473817492568,10510,107
1473817492588,10507,107
1473817492608,10506,107
1473817492628,10503,107
1473817492648,10536,107
1473817492668,10552,107
1473817492688,10574,107
1473817492708,10594,107
1473817492728,10595,107
1473817492748,10606,107
1473817492768,10587,107
1473817492788,10561,107
1473817492808,10565,107
1473817492828,10566,107
1473817492848,10600,107
1473817492868,10635,107
1473817492888,10620,107
1473817492908,10575,107
1473817492928,10484,107
1473817492948,10464,107
1473817492968,10441,107
1473817492988,10407,107
1473817493008,10392,106
1473817493028,10375,106
1473817493048,10367,106
1473817493068,10356,106
1473817493088,10349,106
1473817493108,10365,106
1473817493128,10359,106
1473817493148,10353,106
1473817493168,10334,106
1473817493188,10303,106
1473817493208,10304,106
1473817493228,10321,106
1473817493248,10348,106
1473817493268,10359,106
1473817493288,10347,106
1473817493308,10343,106
1473817493328,10332,106
1473817493348,10303,106
1473817493368,10296,106
1473817493388,10308,106
1473817493408,10323,106
1473817493428,10336,106
1473817493448,10322,106
1473817493468,10314,106
1473817493488,10282,106
1473817493508,10232,106
1473817493528,10189,106
1473817493548,10159,106
1473817493568,10151,106
1473817493588,10130,106
1473817493608,10125,106
1473817493628,10105,106
1473817493648,10100,106
1473817493668,10106,106
1473817493688,10102,106
1473817493708,10097,106
1473817493728,10072,106
1473817493748,10032,106
1473817493768,10046,106
1473817493788,10080,106
1473817493808,10092,106
1473817493828,10105,106
1473817493848,10076,106
1473817493868,10085,106
1473817493888,10103,106
1473817493908,10042,106
1473817493928,10013,106
1473817493948,10056,106
1473817493968,10081,106
1473817493988,10089,106
1473817494008,10103,106
1473817494028,10075,106
1473817494048,10040,106
1473817494068,10028,106
1473817494088,9961,106
1473817494108,9937,106
1473817494128,9904,106
1473817494148,9879,106
1473817494168,9870,106
1473817494188,9854,106
1473817494208,9853,106
1473817494228,9865,106
1473817494248,9873,106
1473817494268,9875,106
1473817494288,9873,106
1473817494308,9854,106
1473817494328,9854,106
1473817494348,9896,106
1473817494368,9922,106
1473817494388,9958,106
1473817494408,9960,106
1473817494428,9937,106
1473817494448,9945,106
1473817494468,9948,106
1473817494488,9928,106
1473817494508,9926,106
1473817494528,9946,106
1473817494548,9973,106
1473817494568,9992,106
1473817494588,9995,106
1473817494608,9992,106
1473817494628,9962,106
1473817494648,9920,106
1473817494668,9874,106
1473817494688,9844,106
1473817494708,9821,106
1473817494728,9800,106
1473817494748,9795,106
1473817494768,9774,106
1473817494788,9793,106
1473817494808,9811,106
1473817494828,9825,106
1473817494848,9829,106
1473817494868,9815,106
1473817494888,9809,106
1473817494908,9834,106
1473817494928,9878,106
1473817494948,9914,106
1473817494968,9933,106
1473817494988,9947,106
1473817495008,9967,107
1473817495028,9982,107
1473817495048,9955,107
1473817495068,9922,107
1473817495088,9984,107
1473817495108,10007,107
1473817495128,10041,107
1473817495148,10096,107
1473817495168,10102,107
1473817495188,10077,107
1473817495208,10059,107
1473817495228,10028,107
1473817495248,10003,107
1473817495268,9994,107
1473817495288,9976,107
1473817495308,10001,107
1473817495328,10003,107
1473817495348,10015,107
1473817495368,10036,107
1473817495388,10046,107
1473817495408,10054,107
1473817495428,10058,107
1473817495448,10082,107
1473817495468,10098,107
1473817495488,10128,107
1473817495508,10177,107
1473817495528,10214,107
1473817495548,10236,107
1473817495568,10260,107
1473817495588,10288,107
1473817495608,10312,107
1473817495628,10315,107
1473817495648,10308,107
1473817495668,10327,107
1473817495688,10346,107
1473817495708,10395,107
1473817495728,10449,107
1473817495748,10445,107
1473817495768,10419,107
1473817495788,10401,107
1473817495808,10376,107
1473817495828,10368,107
1473817495848,10354,107
1473817495868,10360,107
1473817495888,10371,107
1473817495908,10394,107
1473817495928,10426,107
1473817495948,10425,107
1473817495968,10450,107
1473817495988,10440,107
1473817496008,10394,107
1473817496028,10402,107
1473817496048,10433,107
1473817496068,10461,107
1473817496088,10492,107
1473817496108,10544,107
1473817496128,10563,107
1473817496148,10578,107
1473817496168,10586,107
1473817496188,10580,107
1473817496208,10556,107
1473817496228,10552,107
1473817496248,10554,107
1473817496268,10572,107
1473817496288,10615,107
1473817496308,10625,107
1473817496328,10596,107
1473817496348,10552,107
1473817496368,10504,107
1473817496388,10473,107
1473817496408,10438,107
1473817496428,10412,107
1473817496448,10384,107
1473817496468,10362,107
1473817496488,10346,107
1473817496508,10335,107
1473817496528,10346,107
1473817496548,10348,107
1473817496568,10343,107
1473817496588,10318,107
1473817496608,10292,107
1473817496628,10272,107
1473817496648,10294,107
1473817496668,10309,107
1473817496688,10314,107
1473817496708,10308,107
1473817496728,10299,107
1473817496748,10302,107
1473817496768,10275,107
1473817496788,10240,107
1473817496808,10233,107
1473817496828,10247,107
1473817496848,10270,107
1473817496868,10297,107
1473817496888,10291,107
1473817496908,10260,107
1473817496928,10218,107
1473817496948,10183,107
1473817496968,10140,107
1473817496988,10112,107
1473817497008,10080,107
1473817497028,10042,107
1473817497048,10020,107
1473817497068,10001,107
1473817497088,10014,107
1473817497108,10016,107
1473817497128,10015,107
1473817497148,10022,107
1473817497168,10001,107
1473817497188,9976,107
1473817497208,9970,107
